Track URI,Track Name,Album Name,Artist Name(s),Release Date,Duration (ms),Popularity,Explicit,Added By,Added At,Genres,Record Label,Danceability,Energy,Key,Loudness,Mode,Speechiness,Acousticness,Instrumentalness,Liveness,Valence,Tempo,Time Signature
spotify:track:3UGB74KsmwarhQDifsyOb4,"Que No","If Things Were to Go Wrong","Deluxe",2004-05-21,230373,0,false,ordago13,2016-08-02T17:45:16Z,"","Mushroom_Pillow",0.583,0.774,9,-4.199,1,0.0568,0.0435,0,0.0694,0.913,120.002,4
spotify:track:7c66uAeDt28hNyMNjaw4kf,"Tus Amigos","LP2","Los Punsetes",2010-02-22,192440,0,false,ordago13,2016-08-08T10:01:10Z,"","Recordings From The Other Side",0.225,0.807,0,-5.277,1,0.0405,0.0000982,0.000136,0.154,0.185,145.885,4
spotify:track:52Pxn490S6sTjhXgyfeSbk,"La sonrisa intacta","La buena suerte","Shinova",2021-02-26,206872,56,false,ordago13,2023-10-25T19:56:53Z,"indie","WM Spain",0.657,0.548,8,-7.267,1,0.045,0.395,0.000689,0.0958,0.599,135.143,4
spotify:track:3sGbZxQ17M34eAe9NXdZ33,"Nena","Calle Liberación","Sexy Zebras",2022-03-25,212266,0,false,ordago13,2024-04-21T08:43:09Z,"","Sexy Zebras distributed by Altafonte",0.455,0.905,8,-3.148,1,0.0438,0.000593,0.0000727,0.315,0.388,128.016,4
spotify:track:6ou443eT6aXOCxcX9Jrnee,"La Vida Cañón","Alcalá Norte","Alcalá Norte",2024-04-17,152762,49,false,ordago13,2024-05-03T12:00:47Z,"","Balaunka distributed by Altafonte",0.433,0.91,11,-5.689,1,0.0594,0.000676,0.00015,0.201,0.716,177.978,4
spotify:track:5Wcz0MyZQa7tgPu62WMqzl,"Héroes del Sábado","Salvavida (de las Balas Perdidas)","La Maravillosa Orquesta del Alcohol",2017-09-29,244767,5,false,ordago13,2023-07-24T15:05:20Z,"","PRMVR distributed by Altafonte",0.531,0.686,10,-6.309,1,0.0359,0.263,0,0.0975,0.316,135.97,4
spotify:track:3dFvennzyT0N1KP9Phs1do,"Nebulosa Jade","Magnolia","Rufus T. Firefly",2017-01-20,295573,43,false,ordago13,2022-11-23T16:36:09Z,"","Lago Naranja Records distributed by Altafonte",0.434,0.572,0,-7.275,1,0.0404,0.444,0.499,0.134,0.346,177.691,4
spotify:track:2xLu4Wk6ZWukC30gkMf6F8,"Cerca del Invierno","Cerca del Invierno","MERINO;Mikel Izal",2022-09-29,229163,30,false,ordago13,2022-09-29T09:18:41Z,"indie","Altafonte under exclusive license from Merino",0.67,0.743,0,-6.676,0,0.0354,0.0515,0,0.276,0.442,150.014,4
spotify:track:4qrJzgfKWfUFilhwMEKI6d,"Los Valientes","Tú Nunca Morirás","McEnroe",2009-03-03,209506,0,false,ordago13,2016-08-08T10:05:26Z,"","Subterfuge Records",0.468,0.512,3,-10.828,0,0.0261,0.0699,0.738,0.112,0.28,132.99,4
spotify:track:2T0YE6fIVWrBjdGkq8n6Yv,"De La Monarquía a La Criptocracia","Año Santo","Triángulo de Amor Bizarro",2010-05-03,185946,0,false,ordago13,2016-08-08T10:09:15Z,"","Mushroom Pillow",0.286,0.904,11,-2.556,1,0.0621,0.0000773,0.063,0.496,0.194,145.256,4
spotify:track:13lLSDKLaugfGQwmqqiezF,"Te Debo Un Baile","Los Peces de Colores","Nueva Vulcano",2009-11-23,139133,25,false,ordago13,2016-08-08T10:23:21Z,"","BCore Disc",0.329,0.749,2,-5.942,1,0.0302,0.0374,0,0.263,0.531,151.456,3
spotify:track:4BUGtGJeeSpTouEMSV1Vnr,"Devil Came to Me","Devil Came to Me","Dover",1997-01-01,276360,0,false,ordago13,2016-08-08T10:24:44Z,"","Subterfuge Records",0.438,0.933,5,-5.791,1,0.0813,0.00857,0.0000393,0.343,0.577,171.272,4
spotify:track:22AFDA433ER7FEC7RAxzYu,"On My Mind","Little Heart Attacks","The Sunday Drivers",2004-05-31,251653,0,false,ordago13,2016-08-08T10:08:17Z,"","Mushroom Pillow",0.651,0.724,4,-4.985,0,0.0344,0.12,0.00000372,0.377,0.901,115.02,4
spotify:track:0rCWIsEuZlwgpIOWLfZEAA,"El equilibrio es imposible","Ultrasónica","Los Piratas",2001,200426,45,false,ordago13,2016-08-08T10:10:04Z,"","WM Spain",0.409,0.528,0,-6.204,1,0.029,0.181,0.00000456,0.19,0.234,78.059,4
spotify:track:3JXWlB51MFGraw8d4ZkXBl,"Incondicional","IGNIS","Vega",2024-10-25,331133,31,false,ordago13,2024-11-13T16:55:43Z,"","Vega",0.608,0.723,7,-7.455,1,0.026,0.427,0.105,0.115,0.743,140.004,4
spotify:track:35JlMFeoRwkrX0MexSh76W,"Lolaila Carmona","Napoleon Solo En La Ópera","Napoleon Solo",2010-03-16,187000,33,false,ordago13,2016-08-08T10:12:01Z,"","El Volcán Música",0.749,0.7,2,-7.005,0,0.0355,0.264,0.0000776,0.121,0.895,125.989,4
spotify:track:1IvgrZbbRzmt4MlkKOLlLu,"Do It","Tiny Telephone","The Sunday Drivers",2007-04-16,154160,0,false,ordago13,2016-08-03T09:58:58Z,"","Mushroom Pillow",0.477,0.731,7,-4.732,0,0.0509,0.00438,0,0.145,0.754,152.407,4
spotify:track:0yN8i2A1skYDKPzaw1CtSh,"Shiny Soul","Fuel Fandango","Fuel Fandango",2011-06-07,315173,30,false,ordago13,2016-08-08T10:13:05Z,"","WM Spain",0.784,0.642,1,-6.894,1,0.0297,0.0607,0.000277,0.295,0.803,119.978,4
spotify:track:0CEKmCJyGaJ9MCwpp1RNMW,"Someone Like You","Butterflies","Sexy Sadie",2000-10-20,239986,0,false,ordago13,2016-08-03T10:01:14Z,"","Subterfuge Records",0.654,0.557,1,-8.152,0,0.0367,0.00243,0.00176,0.0907,0.414,106.049,4
spotify:track:642KjrCtnxAq0NjEwcC58P,"Enero en la playa","Facto Delafe y las flores azules vs. El monstruo de las ramblas","Facto Delafe y las flores azules",2005-07-10,315826,39,false,ordago13,2016-08-03T10:06:17Z,"","WM Spain",0.619,0.376,7,-12.198,1,0.0484,0.826,0.719,0.106,0.092,94.973,4
spotify:track:4G83GlI8euYjstfsgTEVcq,"Ciudad Vampira","Resituación","Nacho Vegas",2014-04-08,311471,0,false,ordago13,2016-08-08T10:15:35Z,"cantautores","Marxophone",0.609,0.349,7,-10.199,1,0.0327,0.377,0,0.099,0.456,104.324,4
spotify:track:5WQ752XEjlPQW3nW3FVcbM,"Cigarettes","I Love Your Glasses (Red Edition)","Russian Red",2011-01-01,123466,0,false,ordago13,2016-08-08T10:16:00Z,"","Eureka",0.54,0.414,1,-7.715,1,0.029,0.788,0.000929,0.111,0.214,114.606,4
spotify:track:7ixB1UqUrV87IvACFJayXy,"Supersubmarina","Electroviral","Supersubmarina",2010-02-23,246693,54,false,ordago13,2016-08-08T09:59:22Z,"indie","RCA Records Label",0.511,0.915,2,-2.864,1,0.037,0.00201,0.000313,0.227,0.375,147.976,4
spotify:track:4upIAViuf86YEvR0yZ2qEu,"La canción del daño","Vamos a volvernos locos","León Benavente",2019-09-13,295400,39,false,ordago13,2019-12-18T10:08:17Z,"","WM Spain",0.607,0.698,5,-4.487,1,0.031,0.411,0.0000189,0.173,0.723,134.982,4
spotify:track:0XxJX5RIwUkX37UIdGZu9C,"Dramas y comedias","Cuatricromía","Fangoria",2013-02-26,243773,51,false,ordago13,2016-08-08T09:55:23Z,"","WM Spain",0.571,0.89,1,-6.995,1,0.0373,0.0469,0.0000153,0.0833,0.768,139.963,4
spotify:track:6XanrQ1kYB4X9ahkDW1k4j,"Todo Lo Que No","Somos Otra Cosa","L Kan",2007-09-25,263240,0,false,ordago13,2016-08-08T09:56:48Z,"electroclash","Subterfuge Records",0.663,0.866,7,-6.737,0,0.032,0.00268,0.0000608,0.158,0.426,150.026,4
spotify:track:7GSPRpSwqWvCjpNrTJhT9l,"Búfalo Blanco","Hola, Somos los Putos Sexy Zebras","Sexy Zebras",2015-03-31,160546,0,false,ordago13,2016-08-08T09:58:42Z,"","Vagabundos Records",0.536,0.808,1,-7.177,0,0.0747,0.00106,0.00436,0.185,0.593,148.046,4
spotify:track:4us797S21MRsPAnMiMbEog,"Motorway","Start, Restart, Undo","Anni B Sweet",2009-01-01,216773,0,false,ordago13,2016-08-08T10:17:14Z,"","Subterfuge Records",0.654,0.566,3,-6.648,1,0.0333,0.649,0.0326,0.116,0.508,110.161,4
spotify:track:7wl40nobYz9i0O2WKh694y,"Love Killer","Dressed to Kiss","The Killer Barbies",1995,153506,0,false,ordago13,2016-08-08T10:23:50Z,"horror punk,psychobilly","Subterfuge Records",0.478,0.733,9,-7.114,1,0.0278,0.00165,0.0365,0.143,0.521,99.304,4
spotify:track:04wL0E4tBCOYDTj09wPCzS,"Los Chicos Hoy Saltarán A La Pista","La Polinesia Meridional","La Casa Azul",2011-11-28,202971,41,false,ordago13,2016-08-08T10:19:25Z,"","Elefant Records distributed by Altafonte",0.556,0.95,2,-4.563,0,0.0388,0.0082,0.0000768,0.21,0.772,144.835,4
spotify:track:7BsjcnzjkVLUv3IQh00OzB,"El Incendio","El Incendio","Sidonie",2009-08-18,174120,45,false,ordago13,2016-08-03T09:58:37Z,"indie","Columbia (BMG Spain)",0.425,0.839,4,-5.685,0,0.0391,0.000248,0,0.273,0.64,155.052,4
spotify:track:05mLo1Lbmzag78ZtXNhjSX,"It's All Right","Marlango","Marlango",2004-01-01,230266,0,false,ordago13,2016-08-08T10:30:00Z,"","Universal Music",0.444,0.572,9,-6.446,1,0.0288,0.841,0.0032,0.15,0.408,102.388,4
spotify:track:6Ku5P0YeglKdOGo0oftQWR,"En invierno","Dinero","Dinero",2013-10-15,219573,31,false,ordago13,2016-08-08T10:13:23Z,"","WM Spain",0.501,0.836,2,-3.534,1,0.0302,0.000449,0.0000185,0.0768,0.876,153.979,4
spotify:track:09cPCnSbr68umXDIZDuK1g,"Sal y Otras Historias","A la Hora Del Sol","Maga",2010-03-01,290536,0,false,ordago13,2016-08-08T10:31:52Z,"","Mushroom Pillow",0.697,0.614,6,-8.283,1,0.0276,0.22,0.0422,0.074,0.943,128.107,4
