Track URI,Track Name,Album Name,Artist Name(s),Release Date,Duration (ms),Popularity,Explicit,Added By,Added At,Genres,Record Label,Danceability,Energy,Key,Loudness,Mode,Speechiness,Acousticness,Instrumentalness,Liveness,Valence,Tempo,Time Signature
spotify:track:0JyL6nklvYdBAxpfLmvZBp,"Siempre es domingo - 2015 Remaster","Los EP's Originales (Remastered 2015)","Gelu",1996,122400,18,false,,2025-07-02T07:36:10Z,"","Parlophone Spain",0.743,0.527,11,-7.969,1,0.0506,0.853,0,0.657,0.816,111.388,4
spotify:track:2RB9jaGMu5IXhZeAAXrbNG,"Quizas Quizas Quizas","Historia De Un Amor","Los Panchos;Gigliola Cinquetti",1960,172533,51,false,,2025-07-02T07:36:10Z,"bolero","Columbia",0.812,0.256,7,-15.114,0,0.0516,0.385,0,0.0729,0.913,118.356,4
spotify:track:3ixTSol3t2wQZOty2t3k3S,"Embustero y bailarín","Grandes Exitos","Los Pekenikes",1997-02-28,160000,24,false,,2025-07-02T07:36:10Z,"","Parlophone Spain",0.575,0.371,4,-14.338,0,0.0923,0.75,0.773,0.105,0.486,159.837,3
spotify:track:4tko6GvGRI2Ege56DN9QNa,"Tu Seras Mi Baby","Los Éxitos en Español y Francés","Les Surfs",2014-11-21,146440,40,false,,2025-07-02T07:36:10Z,"","Fonal Music",0.475,0.416,4,-12.232,1,0.0306,0.78,0,0.066,0.895,130.437,4
spotify:track:44uHq7Uy7dCZPMZSsi3z5I,"Los Dos tan Felices","Sintesis, Vol. 2","Tony Ronald",1996-10-23,172532,31,false,,2025-07-02T07:36:10Z,"","Divucsa Music",0.702,0.583,6,-10.222,0,0.0331,0.603,0.00000201,0.0678,0.645,119.089,4
spotify:track:7JISOClAqbu80iApVpsnwC,"Cuando calienta el Sol","Los Hermanos Rigual Desde Cuba","Hermanos Rigual",2007-01-01,153226,26,false,,2025-07-02T07:36:10Z,"bolero,chachachá,son cubano","OK Records",0.372,0.291,3,-14.569,1,0.0459,0.987,0.0692,0.0816,0.563,207.579,3
spotify:track:4hmROY9ZA3grUgE4hQS9Ki,"Camarera de mi amor","Mis mejores 30 boleros","Antonio Machín",2013-09-03,175933,24,false,,2025-07-02T07:36:10Z,"bolero,son cubano,villancicos","Pomelo Records",0.755,0.546,6,-9.86,1,0.0524,0.85,0.0000641,0.294,0.812,124.258,4
spotify:track:3Ngw3BlNhCAhjLUN6w0j45,"Momentos - 2015 Remaster","Todas sus grabaciones en Hispavox, Vol. 1 (1967-1976) [Remastered 2015]","Los Angeles",2015-03-31,236733,35,false,,2025-07-02T07:36:10Z,"pop barroco,bolero","Parlophone Spain",0.691,0.646,6,-6.008,1,0.0284,0.38,0.00000929,0.072,0.884,135.679,4
spotify:track:1CzxmV2RMlY7RoYN6Jd85S,"Rosas en el Mar","Lo Mejor de Massiel","Massiel",1966,227640,48,false,,2025-07-02T07:36:10Z,"","Sony Music Entertainment",0.686,0.624,2,-2.797,1,0.0302,0.704,0.000135,0.233,0.613,129.484,4
spotify:track:5juAYZUZPMEWJlzwoa9nOO,"Un rayo de sol (Fernando) - 2015 Remastered Version","¡¡Oh, diablos!! (Remastered 2015)","Los Diablos",1970,210120,45,false,,2025-07-02T07:36:10Z,"","Parlophone Spain",0.621,0.528,7,-7.063,1,0.0344,0.578,0.000114,0.467,0.879,126.624,4
spotify:track:1CjSIPZjN6fL9XBSqPwsyK,"Himno a la alegría - 2015 Remaster","Antología","Ludwig van Beethoven;Miguel Ríos;Orquesta Manuel de Falla",2002-03-18,284493,37,false,,2025-07-02T07:36:10Z,"clásica,piano clásico,música de cámara,rock en español,trova,nueva trova","WM Spain",0.214,0.619,2,-6.952,1,0.0432,0.581,0,0.328,0.456,122.413,4
spotify:track:4vooK26uP6VkKL1NrpyEDQ,"Poco Antes de Que Den las Diez","24 Paginas Inolvidables","Joan Manuel Serrat",2000-07-20,236506,22,false,,2025-07-02T07:36:10Z,"trova,nueva trova,cantautores","Ariola",0.413,0.502,8,-6.133,1,0.0276,0.739,0,0.0552,0.471,100.764,4
spotify:track:1S10nsFpnG4xDHA361V3Hc,"98.6 - 2015 Remaster","Todas sus grabaciones en Hispavox, Vol. 1 (1967-1976) [Remastered 2015]","Los Angeles",2015-03-31,189986,19,false,,2025-07-02T07:36:10Z,"pop barroco,bolero","Parlophone Spain",0.399,0.53,7,-7.745,1,0.0309,0.334,0,0.174,0.681,78.774,4
spotify:track:2dyqFpuyXDcqBA0Ds40vI8,"Dos Cruces","Lo Mejor de los Relámpagos","Los Relámpagos",1965,138240,22,false,,2025-07-02T07:36:10Z,"","Sony Music Entertainment",0.531,0.868,2,-6.801,1,0.0407,0.0775,0.455,0.196,0.741,140.2,4
spotify:track:0TsImIcYtrKXs3oiDdAlnj,"Help, Get me Some Help","Sintesis, Vol. 1","Tony Ronald",1996-10-23,182626,37,false,,2025-07-02T07:36:10Z,"","Divucsa Music",0.56,0.68,4,-8.286,1,0.0465,0.747,0.0000252,0.631,0.933,125.99,4
spotify:track:08tAP0GlFDwnwTB5O2YyDH,"Dame felicidad (Free Me) - 2015 Remastered Version","Todas sus grabaciones en La Voz de su Amo, Vol. 2 (1960-1968)","Gelu",2015-11-20,185613,20,false,,2025-07-02T07:36:10Z,"","WM Spain",0.491,0.516,11,-5.279,1,0.0315,0.949,0,0.091,0.634,113.365,4
