Track URI,Track Name,Album Name,Artist Name(s),Release Date,Duration (ms),Popularity,Explicit,Added By,Added At,Genres,Record Label,Danceability,Energy,Key,Loudness,Mode,Speechiness,Acousticness,Instrumentalness,Liveness,Valence,Tempo,Time Signature
spotify:track:2vcj4d4TpiyWqMbdRu4j6u,"Es por Ti","Complicidad","Cómplices",2000-02-01,270600,45,false,nwy2xzqw3fu5i7s58g14g5uw6,2025-09-07T08:19:13Z,"rock en español,rock latino","RCA Records Label",0.717,0.813,9,-5.17,0,0.0264,0.274,0.0000838,0.261,0.594,118.5,4
spotify:track:6ye25NazQfUWrCTdCH3cXX,"Fuego","Fuego","Estopa",2019-05-31,193260,41,false,nwy2xzqw3fu5i7s58g14g5uw6,2025-09-07T08:19:13Z,"flamenco,flamenco pop","Sony Music Entertainment",0.669,0.85,9,-4.895,0,0.0763,0.049,0,0.369,0.845,100.103,4
spotify:track:6djqlcjQPGhxuZ6HERSgWw,"No Dudaria","ANTONIO / AL CAER EL SOL","Antonio Flores",1995-07-10,213800,43,false,nwy2xzqw3fu5i7s58g14g5uw6,2025-09-07T08:19:13Z,"flamenco,trova,cantautores","Epic",0.598,0.73,0,-10.466,1,0.0397,0.733,0.00000127,0.257,0.665,139.818,4
spotify:track:6XZFGX36EFljIGj7p2Ht6l,"Cai","Cañailla","Niña Pastori",2000-03-29,269320,10,false,nwy2xzqw3fu5i7s58g14g5uw6,2025-09-07T08:19:13Z,"flamenco,flamenco pop,villancicos","Ariola",0.593,0.458,0,-7.522,0,0.0417,0.66,0,0.159,0.352,144.129,3
spotify:track:5NO0xkDUbMDeBUKr4CVJOX,"El Universo Sobre Mi - En Directo","SUPERLUNA, DIRECTO DESDE EL PLANETA TIERRA","Amaral",2018-10-05,249793,17,false,nwy2xzqw3fu5i7s58g14g5uw6,2025-09-07T08:19:13Z,"","Sony Music Entertainment",0.42,0.857,2,-2.956,1,0.0326,0.0471,0.122,0.957,0.243,94.916,4
spotify:track:7z9IbN0D245JG5iokzkbDk,"Ahora Tu","Guerra Fria","Malú",2010-05-08,224346,53,false,nwy2xzqw3fu5i7s58g14g5uw6,2025-09-07T08:19:13Z,"flamenco pop,flamenco","Ariola",0.371,0.616,7,-3.295,0,0.035,0.637,0,0.0976,0.31,169.772,3
spotify:track:42ZASSKlh3UtYCgwZb8lBS,"La Puerta Violeta","Cuando el Río Suena...","Rozalén",2017-09-15,202600,51,false,nwy2xzqw3fu5i7s58g14g5uw6,2025-09-07T08:19:13Z,"cantautores","Sony Music Entertainment",0.809,0.712,6,-7.37,0,0.049,0.526,0,0.0958,0.895,127.962,4
spotify:track:2LsbizbOeNa4x6qsi2jAMb,"La flaca","La Flaca","Jarabe De Palo",1996,261200,77,false,nwy2xzqw3fu5i7s58g14g5uw6,2025-09-07T08:19:13Z,"rock en español,rock latino,música alternativa latina","Parlophone Spain",0.871,0.481,7,-9.068,1,0.0383,0.52,0.0000554,0.0809,0.664,103.063,4
spotify:track:72wP8pJImrhxGA6f6F91gk,"Fan de Ti","Cremalleras","Sidecars",2010-08-24,213080,46,false,nwy2xzqw3fu5i7s58g14g5uw6,2025-09-07T08:19:13Z,"","RCA Records Label",0.55,0.761,0,-2.819,1,0.0303,0.0201,0,0.0948,0.402,134.013,4
spotify:track:3eoZdfIaTawNFYSBuLdlTG,"Buscando El Sol","Un Viaje Nada-Logico","David Otero",2011-03-21,254560,32,false,nwy2xzqw3fu5i7s58g14g5uw6,2025-09-07T08:19:13Z,"","Columbia",0.498,0.941,7,-3.27,1,0.056,0.0000608,0.00105,0.18,0.524,162.1,4
